T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
6.809299926757810226e+02,1.364914200895444224e+18,1.378706927189647872e+18,1.087756059550893120e+17,1.246361696183696640e+18,3.001296927125866400e+16,1.341495910693291562e+14
6.814100341796879547e+02,1.370909182465300480e+18,1.383190366141747712e+18,1.078944837550345280e+17,1.251386598245546752e+18,3.037938132462066000e+16,1.363080319524078438e+14
6.818800048828129547e+02,1.374741101757231872e+18,1.387558707544136192e+18,1.070493605227881760e+17,1.256258532670446336e+18,3.074677208581090000e+16,1.384879997136409375e+14
6.825999755859379547e+02,1.379017694924082688e+18,1.394239290747468032e+18,1.057628796050885760e+17,1.263697931286579200e+18,3.131388897128856000e+16,1.418609453292090625e+14
6.828399658203129547e+02,1.378397869977191936e+18,1.396457156538408704e+18,1.053404759634399200e+17,1.266158821053522688e+18,3.150628940799501200e+16,1.430113706745395938e+14
6.830976985051080419e+02,1.381867216255007232e+18,1.398838988892141568e+18,1.048868440691553280e+17,1.268801644117847808e+18,3.171291398685440000e+16,1.442468468333113125e+14
6.835499877929689774e+02,1.385940739226589440e+18,1.403008964913665280e+18,1.040968872450416320e+17,1.273420001184647680e+18,3.207889721157119600e+16,1.464414278776004375e+14
6.845000000000000000e+02,1.394088997819436032e+18,1.411724199974519296e+18,1.024641065791572800e+17,1.283035186454723584e+18,3.286241762518272400e+16,1.511669373759308750e+14
6.849699707031250000e+02,1.401463379582560768e+18,1.416008376503158528e+18,1.016712226907117280e+17,1.287740682565915136e+18,3.325871674269424400e+16,1.535731906324460000e+14
6.852561129056490472e+02,1.414228609210309632e+18,1.418616802304501504e+18,1.011884744243260640e+17,1.290605629279128832e+18,3.350000391567983600e+16,1.550382406921020938e+14
6.859199829101560226e+02,1.419814349439623936e+18,1.424629869146648576e+18,1.000871391718099680e+17,1.297183155075369728e+18,3.407136216831290000e+16,1.585290885767676250e+14
6.863232275390630548e+02,1.428012207957243136e+18,1.428276639169381376e+18,9.942090399293067200e+16,1.301168295831971072e+18,3.442010447495215200e+16,1.606629182663303125e+14
6.866300048828129547e+02,1.428462355187576576e+18,1.431031741485860864e+18,9.892235463835771200e+16,1.304166868510400256e+18,3.469084975636849600e+16,1.623297802695614375e+14
6.875799560546879547e+02,1.432381292787426560e+18,1.439531455497239296e+18,9.739146942057171200e+16,1.313398579230739968e+18,3.553790168056492000e+16,1.675610655248380625e+14
6.878200073242189774e+02,1.431809489660623872e+18,1.441663112300258048e+18,9.701089538176416000e+16,1.315704416308400640e+18,3.575629146250304400e+16,1.689180448319941562e+14
6.880599975585939774e+02,1.432087851298971136e+18,1.443794227110702080e+18,9.663041810726819200e+16,1.318009667106613504e+18,3.597462571690973600e+16,1.702746791151730938e+14
6.890100097656250000e+02,1.432438743316165632e+18,1.452173258591679232e+18,9.514425640918489600e+16,1.327042860645149440e+18,3.685350792425032800e+16,1.757637376372963125e+14
6.892399902343750000e+02,1.437849678214969344e+18,1.454194482672483840e+18,9.478699830955627200e+16,1.329218019226520576e+18,3.706810639545640800e+16,1.771074863971652188e+14
6.895279785156250227e+02,1.440195737343551744e+18,1.456711546460088320e+18,9.434406761890692800e+16,1.331919838813175552e+18,3.734026001249634400e+16,1.788182767887315000e+14
6.901900024414060226e+02,1.448546309830075648e+18,1.462465172689548544e+18,9.333620977411272000e+16,1.338079518689852672e+18,3.797387199451543200e+16,1.828165420992585625e+14
6.909000244140629547e+02,1.457352053740620032e+18,1.468582330712505344e+18,9.227080850063680000e+16,1.344603452820980480e+18,3.866609016515712800e+16,1.872094365659115625e+14
6.911400146484379547e+02,1.460555725026512128e+18,1.470643093327929600e+18,9.191268567939393600e+16,1.346798032665016320e+18,3.890168367037144000e+16,1.887076558643329375e+14
6.913800048828129547e+02,1.452337600032956160e+18,1.472703855943353856e+18,9.155456285815108800e+16,1.348992612509051904e+18,3.913727717558575200e+16,1.902058751627543438e+14
6.920899658203129547e+02,1.453762371459379968e+18,1.478722292931093248e+18,9.051577965470792000e+16,1.355367741083794432e+18,3.985202560252880000e+16,1.947863879184103438e+14
6.927630662184500352e+02,1.457123429620191232e+18,1.484383543215610112e+18,8.954182636297227200e+16,1.361345942477866496e+18,4.053957674444345600e+16,1.992123949389465312e+14
6.929807692307699654e+02,1.460441721771322624e+18,1.486203426125862656e+18,8.922953285083208000e+16,1.363263048319652352e+18,4.076442505193023200e+16,2.006646874834660625e+14
6.935100097656250000e+02,1.479675072328584704e+18,1.490612187458102272e+18,8.847379790086363200e+16,1.367901241898559744e+18,4.131435866906076000e+16,2.042234067880468125e+14
6.937500000000000000e+02,1.470332142240709888e+18,1.492588796160121856e+18,8.813616951720265600e+16,1.369971745819002112e+18,4.156860384191106400e+16,2.058784432066626250e+14
6.946999511718750000e+02,1.487913078667275264e+18,1.500371956638650112e+18,8.680820179967331200e+16,1.378109157817639168e+18,4.258356882719199200e+16,2.125029834402579688e+14
6.954100341796879547e+02,1.493546270846190592e+18,1.506124884782334976e+18,8.582896242187883200e+16,1.384099261142388480e+18,4.335589297499292800e+16,2.175714813069261875e+14
6.956400146484379547e+02,1.496217608472651264e+18,1.507957961828129024e+18,8.551760269054803200e+16,1.385996890511912704e+18,4.361223905971785600e+16,2.192665803179115938e+14
6.960815966796880048e+02,1.494762031481759488e+18,1.511477625431386880e+18,8.491976556395278400e+16,1.389640500058883584e+18,4.410444531275790400e+16,2.225213143764570938e+14
6.963499755859379547e+02,1.492871304795811072e+18,1.513616760181811456e+18,8.455641999552680000e+16,1.391854965041187584e+18,4.440359194122539200e+16,2.244994337403591250e+14
6.970599975585939774e+02,1.502398099895223040e+18,1.519179982296387840e+18,8.361229167712025600e+16,1.397580149968170752e+18,4.521438612998200000e+16,2.299012507222109375e+14
6.975400390625000000e+02,1.506590617697672960e+18,1.522914832393579264e+18,8.297840017786665600e+16,1.401414607248392704e+18,4.576780344683013600e+16,2.335993544324492500e+14
6.980100097656250000e+02,1.526314602830438144e+18,1.526524047233251072e+18,8.236566000682353600e+16,1.405103721406421760e+18,4.631897799445791200e+16,2.373020773232393438e+14
6.980100097656250000e+02,1.517337261433916160e+18,1.526524047233251072e+18,8.236566000682353600e+16,1.405103721406421760e+18,4.631897799445791200e+16,2.373020773232393438e+14
6.990041996882509920e+02,1.533103159639260928e+18,1.534063195436892672e+18,8.108431115495425600e+16,1.412777535247332096e+18,4.750364844105481600e+16,2.453004945980619375e+14
6.991900024414060226e+02,1.535663164857295616e+18,1.535461323803727360e+18,8.084652341671892800e+16,1.414196942916287232e+18,4.772716612486504800e+16,2.468140454572406250e+14
6.999000244140629547e+02,1.535015362770573056e+18,1.540721138667686912e+18,7.994986640921566400e+16,1.419509421651758336e+18,4.859726323595178400e+16,2.527404200449822188e+14
7.006007861328130275e+02,1.538093196749589248e+18,1.545845268840603904e+18,7.907429240001307200e+16,1.424662777570094848e+18,4.946882745847739200e+16,2.587045669959650312e+14
7.013200073242189774e+02,1.539870793080082432e+18,1.551021141871457024e+18,7.818695055685430400e+16,1.429840863558811904e+18,5.037916047741080000e+16,2.649683850459499688e+14
7.015599975585939774e+02,1.547043231542128640e+18,1.552717895404892672e+18,7.789472523799905600e+16,1.431528547457027584e+18,5.068862147692460800e+16,2.671103843883770938e+14
7.020300292968750000e+02,1.557773477460235264e+18,1.556019004956814848e+18,7.732519817263030400e+16,1.434804761580312832e+18,5.129886004705638400e+16,2.713433157107330000e+14
7.025100097656250000e+02,1.557649325236759296e+18,1.559367560299546112e+18,7.674630141585220800e+16,1.438120855278048768e+18,5.192619033975128000e+16,2.757042063799583438e+14
7.029799804687500000e+02,1.558022320301178368e+18,1.562583941669043456e+18,7.618694121816736000e+16,1.441285883471314432e+18,5.255204505604505600e+16,2.800808030569340312e+14
7.034499511718750000e+02,1.555994153061998592e+18,1.565788282463322880e+18,7.562893843384707200e+16,1.444435194015685632e+18,5.318012406748549600e+16,2.844780348050648125e+14
7.039299926757810226e+02,1.559202977210620160e+18,1.568984616062199040e+18,7.506762214618843200e+16,1.447551903377216256e+18,5.383582571984137600e+16,2.891008923816971875e+14
7.041985822405140425e+02,1.563863911525433088e+18,1.570773006947316480e+18,7.475355826597588800e+16,1.449295743449379584e+18,5.420269945881596800e+16,2.916874422825438750e+14
7.048699951171879547e+02,1.573994511027420928e+18,1.575150831124763136e+18,7.397833098189000000e+16,1.453534587595001856e+18,5.513682269522825600e+16,2.983126965572136875e+14
7.055799865722659661e+02,1.585732531356632320e+18,1.579704085702562816e+18,7.316642614253331200e+16,1.457918480555409408e+18,5.613855219063878400e+16,3.054498086994997500e+14
7.058476049804689865e+02,1.589005910042684416e+18,1.581382106032852736e+18,7.286423424931499200e+16,1.459521540141611264e+18,5.652311874324384800e+16,3.082060818645275625e+14
7.062900390625000000e+02,1.590998360984059392e+18,1.584156255200865280e+18,7.236464233495073600e+16,1.462171762154456832e+18,5.715889470060093600e+16,3.127628281503461250e+14
7.067600097656250000e+02,1.590781290881550592e+18,1.587027033348178176e+18,7.184117887905662400e+16,1.464889260647845120e+18,5.784806559039808800e+16,3.177353130838536250e+14
7.072399902343750000e+02,1.585382185054476288e+18,1.589939296157894144e+18,7.130843384239933600e+16,1.467639383893903360e+18,5.855548960364198400e+16,3.228478704733536875e+14
7.077099609375000000e+02,1.585626758895785216e+18,1.592723118633532416e+18,7.079289144441134400e+16,1.470245555543460096e+18,5.926043576860668800e+16,3.279723370900151250e+14
7.084199829101560226e+02,1.598925744778116096e+18,1.596875736957868032e+18,7.001876625516372800e+16,1.474114996833236224e+18,6.033508240163474400e+16,3.358073861578047500e+14
7.086312231445319867e+02,1.588677007100720896e+18,1.598068246335466752e+18,6.979212011048770400e+16,1.475211488671186176e+18,6.066257444455626400e+16,3.382142382687353125e+14
7.086500244140629547e+02,1.621983886920042752e+18,1.598174384686868736e+18,6.977194765012854400e+16,1.475309081057620992e+18,6.069172261411025600e+16,3.384284582320508750e+14
7.095999755859379547e+02,1.639127650048486912e+18,1.603489990351001600e+18,6.875653673651231200e+16,1.480180188301596160e+18,6.217298202990664000e+16,3.493361529857733125e+14
7.100700073242189774e+02,1.650416091586458880e+18,1.606040407396560128e+18,6.826057889378124000e+16,1.482489177546324736e+18,6.292031735900646400e+16,3.548753822517521875e+14
7.107800292968750000e+02,1.656011567114384896e+18,1.609804344971472384e+18,6.751823069795551200e+16,1.485864862846433280e+18,6.406526590236746400e+16,3.634027104668220625e+14
7.112500000000000000e+02,1.655330119986860544e+18,1.612248932029678336e+18,6.703047139007249600e+16,1.488040030177684480e+18,6.483158227005844800e+16,3.691314037399866250e+14
7.112861515925479807e+02,1.652476393969970944e+18,1.612436977188001536e+18,6.699295144331236000e+16,1.488207350741626368e+18,6.489052968295760000e+16,3.695720724533058125e+14
7.121999511718750000e+02,1.650713289510521600e+18,1.617003053794789632e+18,6.605830232317252800e+16,1.492200525265185024e+18,6.641441109281677600e+16,3.810522275556696250e+14
7.124484534630410053e+02,1.652957663541137664e+18,1.618223711034108672e+18,6.580562540996068800e+16,1.493259910592768256e+18,6.683263929472213600e+16,3.842129738866108750e+14
7.133800048828129547e+02,1.663360211377934592e+18,1.622636827012559104e+18,6.486981489691900000e+16,1.497026319390170880e+18,6.842995129918772800e+16,3.963623908605996250e+14
7.142115384615390212e+02,1.667697612997612032e+18,1.626378226069068544e+18,6.404770284303240800e+16,1.500139708314056448e+18,6.989176278286940000e+16,4.075785026747741250e+14
7.143200073242189774e+02,1.669634897347369728e+18,1.626866114899321344e+18,6.394047335982406400e+16,1.500545636882043648e+18,7.008247613901376800e+16,4.090418729140303125e+14
7.145599975585939774e+02,1.675502046249384192e+18,1.627902861795480064e+18,6.370595344027830400e+16,1.501390189443118080e+18,7.051223401250248800e+16,4.123609751089088750e+14
7.157399902343750000e+02,1.665097304423040512e+18,1.632834131835258368e+18,6.256323072212357600e+16,1.505334399945946368e+18,7.265570674286040000e+16,4.289998269722921250e+14
7.159699707031250000e+02,1.658919935010240000e+18,1.633755261776849152e+18,6.234295678112870400e+16,1.506053072147406080e+18,7.308080015564291200e+16,4.323201202661690625e+14
7.162099609375000000e+02,1.670064427068242944e+18,1.634716483361332736e+18,6.211309554546208000e+16,1.506803024136827392e+18,7.352439551102000000e+16,4.357849273870618750e+14
7.167440063476559544e+02,1.660685889985994240e+18,1.636764656184878592e+18,6.160690583206077600e+16,1.508358308700758784e+18,7.452826056572158400e+16,4.436739706030679375e+14
7.171500244140629547e+02,1.668548286147401472e+18,1.638288159086910464e+18,6.122403582659399200e+16,1.509498650462084352e+18,7.529767278236622400e+16,4.497380627769853750e+14
7.176199951171879547e+02,1.678822621300774656e+18,1.639991209067589632e+18,6.078425130238768800e+16,1.510743125122843904e+18,7.619948168488934400e+16,4.568785405387462500e+14
7.178599853515629547e+02,1.679843832429161984e+18,1.640830021938412800e+18,6.056140740422428800e+16,1.511340077079842048e+18,7.666571057184728000e+16,4.605867089587395625e+14
7.185700073242189774e+02,1.683275812716476160e+18,1.643263383246113280e+18,5.990471729767546400e+16,1.513045888333129216e+18,7.805408759248656000e+16,4.716562923018519375e+14
7.192749938964849434e+02,1.681888143976564480e+18,1.645543394739834368e+18,5.926001987353740800e+16,1.514569718869878528e+18,7.945802490497036800e+16,4.829257270998273750e+14
7.195100097656250000e+02,1.679746034020810752e+18,1.646270352309675776e+18,5.904681769751344000e+16,1.515036395885524992e+18,7.993227158041273600e+16,4.867516436103675625e+14
7.196726919320909701e+02,1.685930190165484544e+18,1.646753400327992064e+18,5.890028012461783200e+16,1.515334280313108736e+18,8.026434578862702400e+16,4.894421003067136875e+14
7.204499511718750000e+02,1.691085823228835840e+18,1.649043859018089216e+18,5.820102556650840800e+16,1.516735758419121152e+18,8.185422814944260800e+16,5.023336814995842500e+14
7.206900024414060226e+02,1.697457286064389888e+18,1.649692204738791680e+18,5.798800950639362400e+16,1.517094953527428096e+18,8.235644605638140800e+16,5.064410490102070625e+14
7.216300048828129547e+02,1.707175268230658560e+18,1.652164436076014080e+18,5.715707102943598400e+16,1.518418468918469632e+18,8.433578333436145600e+16,5.226699907282892500e+14
7.220999755859379547e+02,1.712831027974234368e+18,1.653306042384288000e+18,5.674616452139732800e+16,1.518962428668436224e+18,8.534344357103230400e+16,5.309897713809507500e+14
7.223399658203129547e+02,1.718371635798870272e+18,1.653889002904305152e+18,5.653633537988980000e+16,1.519240201361536256e+18,8.585800461656344000e+16,5.352382619687774375e+14
7.232800292968750000e+02,1.712617814834711552e+18,1.655926470891080960e+18,5.572581405279690400e+16,1.520021419654205952e+18,8.792106885981160000e+16,5.524288302614838750e+14
7.237500000000000000e+02,1.714749172250167040e+18,1.656837486589626368e+18,5.532542843194562400e+16,1.520277770654023168e+18,8.897342250431025600e+16,5.612684857871983125e+14
7.237500000000000000e+02,1.708557398104163072e+18,1.656837486589626368e+18,5.532542843194562400e+16,1.520277770654023168e+18,8.897342250431025600e+16,5.612684857871983125e+14
7.247130690354570106e+02,1.712794706821505024e+18,1.658552588016345344e+18,5.451160529424064800e+16,1.520613717124468992e+18,9.115968071079673600e+16,5.797348659698658750e+14
7.247859985351559544e+02,1.710889086843534080e+18,1.658668980096995840e+18,5.445056075160639200e+16,1.520622326004683008e+18,9.132789328600577600e+16,5.811648447970250000e+14
7.254000244140629547e+02,1.706975824951876096e+18,1.659644682638279168e+18,5.393677763061735200e+16,1.520689495192765440e+18,9.274499667362758400e+16,5.932146982370200000e+14
